video_id,is_scripted,weather,time,PM_code
C000474_029_0120_C_N_F_0,0,F,N,13
C000474_029_0200_C_N_F_0,0,F,N,13
C000474_029_0440_C_N_F_0,0,F,N,13
C000474_029_0440_C_N_F_0,0,F,N,17
C000474_033_0520_C_N_F_0,0,F,N,13
C000474_033_0520_C_N_F_0,0,F,N,18
C000474_034_0400_C_N_F_0,0,F,N,13
C000474_034_0400_C_N_F_0,0,F,N,18
C000474_035_0520_C_N_F_0,0,F,N,13
C000474_035_0520_C_N_F_0,0,F,N,18
C000474_035_0520_C_N_F_0,0,F,N,18
C000474_035_0520_C_N_F_0,0,F,N,18
C000474_039_0280_C_N_F_0,0,F,N,18
C000474_040_0480_C_N_F_0,0,F,N,13
C000474_040_0480_C_N_F_0,0,F,N,17
C000474_040_0480_C_N_F_0,0,F,N,19
C000474_046_0200_C_N_F_0,0,F,N,18
C000474_048_0056_C_N_F_0,0,F,N,13
C000474_048_0056_C_N_F_0,0,F,N,18
C000474_053_0168_C_N_F_0,0,F,N,13
C000474_053_0168_C_N_F_0,0,F,N,19
C000474_053_0168_C_N_F_0,0,F,N,19
C000474_057_0200_C_N_F_0,0,F,N,13
C000474_057_0200_C_N_F_0,0,F,N,17
C000474_057_0200_C_N_F_0,0,F,N,19
C000474_065_0360_C_N_F_0,0,F,N,17
C000474_065_0360_C_N_F_0,0,F,N,19
C000475_005_0360_C_N_F_0,0,F,N,17
C000475_005_0360_C_N_F_0,0,F,N,17
C000475_005_0360_C_N_F_0,0,F,N,17
C000475_005_0560_C_N_F_0,0,F,N,17
C000475_005_0560_C_N_F_0,0,F,N,17
C000475_005_0560_C_N_F_0,0,F,N,17
C000475_005_0600_C_N_F_0,0,F,N,17
C000475_005_0600_C_N_F_0,0,F,N,17
C000475_005_0600_C_N_F_0,0,F,N,17
C000475_011_0200_C_N_F_0,0,F,N,17
C000475_011_0200_C_N_F_0,0,F,N,17
C000475_011_0200_C_N_F_0,0,F,N,17
C000475_011_0200_C_N_F_0,0,F,N,17
C000475_011_0200_C_N_F_0,0,F,N,17
C000475_011_0560_C_N_F_0,0,F,N,17
C000475_011_0560_C_N_F_0,0,F,N,17
C000475_011_0560_C_N_F_0,0,F,N,17
C000475_013_0160_C_N_F_0,0,F,N,17
C000475_013_0160_C_N_F_0,0,F,N,17
C000475_013_0160_C_N_F_0,0,F,N,17
C000475_014_0038_C_N_F_0,0,F,N,17
C000475_014_0038_C_N_F_0,0,F,N,17
C000475_014_0038_C_N_F_0,0,F,N,17
C000475_014_0076_C_N_F_0,0,F,N,17
C000475_014_0076_C_N_F_0,0,F,N,17
C000475_014_0076_C_N_F_0,0,F,N,17
C000475_019_0400_C_N_F_0,0,F,N,17
C000475_020_0080_C_N_F_0,0,F,N,17
C000475_020_0080_C_N_F_0,0,F,N,18
C000475_022_0360_C_N_F_0,0,F,N,17
C000475_022_0520_C_N_F_0,0,F,N,17
C000475_022_0520_C_N_F_0,0,F,N,17
C000475_025_0072_C_N_F_0,0,F,N,17
C000475_025_0072_C_N_F_0,0,F,N,17
C000475_025_0072_C_N_F_0,0,F,N,17
C000475_025_0072_C_N_F_0,0,F,N,17
C000475_025_0168_C_N_F_0,0,F,N,17
C000476_000_0360_C_N_F_0,0,F,N,18
C000477_012_0176_C_D_F_0,0,F,D,13
C000477_012_0176_C_D_F_0,0,F,D,13
C000477_013_0080_C_D_F_0,0,F,D,13
C000477_013_0080_C_D_F_0,0,F,D,13
C000477_013_0176_C_D_F_0,0,F,D,13
C000477_013_0176_C_D_F_0,0,F,D,13
C000477_013_0208_C_D_F_0,0,F,D,13
C000477_013_0208_C_D_F_0,0,F,D,13
C000477_014_0018_C_D_F_0,0,F,D,13
C000477_014_0072_C_D_F_0,0,F,D,13
C000477_014_0162_C_D_F_0,0,F,D,13
C000477_015_0048_C_D_F_0,0,F,D,13
C000477_016_0196_C_D_F_0,0,F,D,13
C000477_016_0196_C_D_F_0,0,F,D,13
C000477_018_0144_C_D_F_0,0,F,D,18
C000477_023_0192_C_D_F_0,0,F,D,14
C000477_043_0096_C_D_F_0,0,F,D,13
C000477_050_0108_C_D_F_0,0,F,D,17
C000477_051_0040_C_D_F_0,0,F,D,17
C000477_051_0100_C_D_F_0,0,F,D,13
C000477_058_0144_C_D_F_0,0,F,D,13
C000477_058_0144_C_D_F_0,0,F,D,18
C000478_026_0170_C_D_F_0,0,F,D,18
C000479_004_0170_C_N_F_0,0,F,N,18
C000479_004_0190_C_N_F_0,0,F,N,18
C000479_004_0320_C_N_F_0,0,F,N,18
C000479_004_0330_C_N_F_0,0,F,N,18
C000479_004_0420_C_N_F_0,0,F,N,18
C000479_020_0210_C_N_F_0,0,F,N,13
C000479_020_0210_C_N_F_0,0,F,N,18
C000479_020_0320_C_N_F_0,0,F,N,13
C000479_020_0320_C_N_F_0,0,F,N,18
C000479_020_0350_C_N_F_0,0,F,N,13
C000479_020_0350_C_N_F_0,0,F,N,18
C000479_020_0460_C_N_F_0,0,F,N,13
C000479_020_0460_C_N_F_0,0,F,N,13
C000479_020_0460_C_N_F_0,0,F,N,13
C000479_020_0460_C_N_F_0,0,F,N,18
C000479_021_0070_C_N_F_0,0,F,N,18
C000479_021_0070_C_N_F_0,0,F,N,18
C000479_021_0070_C_N_F_0,0,F,N,18
C000479_021_0150_C_N_F_0,0,F,N,18
C000479_021_0150_C_N_F_0,0,F,N,18
C000479_021_0150_C_N_F_0,0,F,N,18
C000479_021_0160_C_N_F_0,0,F,N,18
C000479_021_0160_C_N_F_0,0,F,N,18
C000479_021_0160_C_N_F_0,0,F,N,18
C000479_021_0280_C_N_F_0,0,F,N,18
C000479_021_0280_C_N_F_0,0,F,N,18
C000479_027_0040_C_N_F_0,0,F,N,18
C000479_027_0070_C_N_F_0,0,F,N,18
C000479_027_0170_C_N_F_0,0,F,N,18
C000479_027_0180_C_N_F_0,0,F,N,18
C000479_027_0350_C_N_F_0,0,F,N,18
C000479_027_0380_C_N_F_0,0,F,N,18
C000479_033_0010_C_N_F_0,0,F,N,18
C000479_033_0020_C_N_F_0,0,F,N,18
C000479_033_0050_C_N_F_0,0,F,N,18
C000479_033_0070_C_N_F_0,0,F,N,18
C000479_033_0230_C_N_F_0,0,F,N,18
C000479_033_0250_C_N_F_0,0,F,N,18
C000479_033_0350_C_N_F_0,0,F,N,18
C000479_033_0390_C_N_F_0,0,F,N,18
C000479_038_0110_C_N_F_0,0,F,N,18
C000479_038_0240_C_N_F_0,0,F,N,18
C000479_038_0310_C_N_F_0,0,F,N,18
C000479_038_0320_C_N_F_0,0,F,N,18
C000479_038_0350_C_N_F_0,0,F,N,18
C000479_051_0130_C_N_F_0,0,F,N,18
C000481_018_0096_C_D_F_0,0,F,D,13
C000481_026_0056_C_D_F_0,0,F,D,17
C000481_045_0100_C_D_F_0,0,F,D,13
C000481_045_0100_C_D_F_0,0,F,D,13
C000481_045_0100_C_D_F_0,0,F,D,17
C000481_045_0100_C_D_F_0,0,F,D,17
C000481_045_0100_C_D_F_0,0,F,D,18
C000481_045_0300_C_D_F_0,0,F,D,13
C000481_045_0300_C_D_F_0,0,F,D,13
C000481_045_0300_C_D_F_0,0,F,D,17
C000481_045_0300_C_D_F_0,0,F,D,18
C000482_044_0014_C_D_F_0,0,F,D,18
C000482_044_0112_C_D_F_0,0,F,D,14
C000482_044_0112_C_D_F_0,0,F,D,18
C000482_044_0196_C_D_F_0,0,F,D,18
C000483_065_0028_C_D_F_0,0,F,D,13
C000483_065_0028_C_D_F_0,0,F,D,17
C000483_070_0012_C_D_F_0,0,F,D,14
C000483_070_0036_C_D_F_0,0,F,D,14
C000483_070_0060_C_D_F_0,0,F,D,14
C000483_070_0096_C_D_F_0,0,F,D,17
C000483_070_0096_C_D_F_0,0,F,D,17
C000483_072_0048_C_D_F_0,0,F,D,17
C000486_011_0084_C_D_F_0,0,F,D,14
C000486_011_0108_C_D_F_0,0,F,D,14
C000486_017_0128_C_D_F_0,0,F,D,14
C000487_016_0066_C_D_F_0,0,F,D,14
C000487_016_0066_C_D_F_0,0,F,D,18
C000488_000_0260_C_D_F_0,0,F,D,13
C000488_000_0260_C_D_F_0,0,F,D,13
C000488_000_0260_C_D_F_0,0,F,D,13
C000488_002_0080_C_D_F_0,0,F,D,17
C000488_002_0080_C_D_F_0,0,F,D,18
C000488_002_0080_C_D_F_0,0,F,D,18
C000488_002_0140_C_D_F_0,0,F,D,17
C000488_002_0140_C_D_F_0,0,F,D,18
C000488_002_0140_C_D_F_0,0,F,D,18
C000488_008_0196_C_D_F_0,0,F,D,18
C000488_011_0028_C_D_F_0,0,F,D,17
C000488_011_0028_C_D_F_0,0,F,D,17
C000488_016_0196_C_D_F_0,0,F,D,18
C000488_020_0392_C_D_F_0,0,F,D,18
C000488_026_0308_C_D_F_0,0,F,D,13
C000488_026_0308_C_D_F_0,0,F,D,18
C000489_070_0048_C_D_F_0,0,F,D,17
C000489_070_0084_C_D_F_0,0,F,D,17
C000489_070_0084_C_D_F_0,0,F,D,17
C000489_106_0128_C_D_F_0,0,F,D,17
C000491_005_0364_C_D_F_0,0,F,D,18
C000491_005_0364_C_D_F_0,0,F,D,18
C000491_006_0028_C_D_F_0,0,F,D,18
C000491_006_0028_C_D_F_0,0,F,D,18
C000491_007_0096_C_D_F_0,0,F,D,18
C000491_007_0096_C_D_F_0,0,F,D,18
C000491_007_0160_C_D_F_0,0,F,D,18
C000491_007_0160_C_D_F_0,0,F,D,18
C000491_007_0192_C_D_F_0,0,F,D,18
C000491_007_0192_C_D_F_0,0,F,D,18
C000491_009_0224_C_D_F_0,0,F,D,18
C000491_011_0054_C_D_F_0,0,F,D,17
C000491_011_0054_C_D_F_0,0,F,D,17
C000491_033_0392_C_D_F_0,0,F,D,18
C000491_033_0392_C_D_F_0,0,F,D,18
C000491_033_0392_C_D_F_0,0,F,D,18
C000491_034_0364_C_D_F_0,0,F,D,18
C000491_034_0364_C_D_F_0,0,F,D,18
C000491_034_0364_C_D_F_0,0,F,D,18
C000491_036_0032_C_D_F_0,0,F,D,13
C000491_037_0252_C_D_F_0,0,F,D,17
C000491_037_0252_C_D_F_0,0,F,D,18
C000491_037_0252_C_D_F_0,0,F,D,18
C000491_037_0252_C_D_F_0,0,F,D,18
C000491_037_0270_C_D_F_0,0,F,D,17
C000491_037_0270_C_D_F_0,0,F,D,18
C000491_037_0270_C_D_F_0,0,F,D,18
C000491_037_0270_C_D_F_0,0,F,D,18
C000492_002_0224_C_D_F_0,0,F,D,18
C000492_007_0270_C_D_F_0,0,F,D,17
C000492_007_0270_C_D_F_0,0,F,D,17
C000492_011_0144_C_D_F_0,0,F,D,17
C000492_013_0032_C_D_F_0,0,F,D,17
C000492_013_0032_C_D_F_0,0,F,D,18
C000492_015_0308_C_D_F_0,0,F,D,17
C000492_015_0308_C_D_F_0,0,F,D,17
C000492_016_0112_C_D_F_0,0,F,D,17
C000492_016_0112_C_D_F_0,0,F,D,17
C000492_016_0112_C_D_F_0,0,F,D,17
C000492_016_0112_C_D_F_0,0,F,D,17
C000492_016_0196_C_D_F_0,0,F,D,17
C000492_016_0196_C_D_F_0,0,F,D,17
C000492_016_0392_C_D_F_0,0,F,D,17
C000492_016_0392_C_D_F_0,0,F,D,17
C000492_019_0280_C_D_F_0,0,F,D,17
C000492_026_0056_C_D_F_0,0,F,D,13
C000492_028_0252_C_D_F_0,0,F,D,17
C000492_028_0280_C_D_F_0,0,F,D,17
C000492_028_0308_C_D_F_0,0,F,D,17
C000492_030_0144_C_D_F_0,0,F,D,17
C000492_030_0144_C_D_F_0,0,F,D,19
C000492_030_0144_C_D_F_0,0,F,D,19
C000492_032_0028_C_D_F_0,0,F,D,18
C000492_032_0028_C_D_F_0,0,F,D,18
C000492_032_0196_C_D_F_0,0,F,D,18
C000492_032_0196_C_D_F_0,0,F,D,18
C000492_032_0280_C_D_F_0,0,F,D,17
C000492_032_0280_C_D_F_0,0,F,D,18
C000492_032_0280_C_D_F_0,0,F,D,18
C000492_032_0336_C_D_F_0,0,F,D,17
C000492_032_0336_C_D_F_0,0,F,D,18
C000492_032_0336_C_D_F_0,0,F,D,18
C000492_033_0112_C_D_F_0,0,F,D,17
C000492_033_0112_C_D_F_0,0,F,D,18
C000492_033_0112_C_D_F_0,0,F,D,18
C000492_033_0420_C_D_F_0,0,F,D,17
C000492_033_0420_C_D_F_0,0,F,D,18
C000492_033_0420_C_D_F_0,0,F,D,18
C000492_035_0018_C_D_F_0,0,F,D,18
C000492_035_0018_C_D_F_0,0,F,D,18
C000492_035_0252_C_D_F_0,0,F,D,18
C000492_035_0252_C_D_F_0,0,F,D,18
C000492_036_0128_C_D_F_0,0,F,D,17
C000492_036_0128_C_D_F_0,0,F,D,18
C000492_036_0128_C_D_F_0,0,F,D,18
C000492_043_0216_C_D_F_0,0,F,D,17
C000492_043_0216_C_D_F_0,0,F,D,17
C000492_044_0360_C_D_F_0,0,F,D,17
C000492_049_0392_C_D_F_0,0,F,D,18
C000492_050_0196_C_D_F_0,0,F,D,17
C000492_050_0196_C_D_F_0,0,F,D,18
C000492_051_0018_C_D_F_0,0,F,D,17
C000492_051_0018_C_D_F_0,0,F,D,18
C000492_051_0054_C_D_F_0,0,F,D,17
C000492_051_0054_C_D_F_0,0,F,D,18
C000492_051_0090_C_D_F_0,0,F,D,17
C000492_051_0090_C_D_F_0,0,F,D,17
C000492_051_0090_C_D_F_0,0,F,D,18
C000492_051_0234_C_D_F_0,0,F,D,17
C000492_051_0234_C_D_F_0,0,F,D,18
C000492_056_0420_C_D_F_0,0,F,D,18
C000492_057_0016_C_D_F_0,0,F,D,13
C000492_057_0160_C_D_F_0,0,F,D,18
C000492_057_0208_C_D_F_0,0,F,D,18
C000492_058_0054_C_D_F_0,0,F,D,18
C000492_058_0090_C_D_F_0,0,F,D,18
C000492_059_0280_C_D_F_0,0,F,D,17
C000492_059_0280_C_D_F_0,0,F,D,18
C000492_060_0056_C_D_F_0,0,F,D,17
C000492_060_0056_C_D_F_0,0,F,D,17
C000492_060_0056_C_D_F_0,0,F,D,18
C000492_060_0196_C_D_F_0,0,F,D,17
C000492_060_0196_C_D_F_0,0,F,D,18
C000492_071_0196_C_D_F_0,0,F,D,17
C000492_071_0196_C_D_F_0,0,F,D,17
C000492_071_0224_C_D_F_0,0,F,D,17
C000492_071_0224_C_D_F_0,0,F,D,17
C000493_006_0140_C_D_F_0,0,F,D,18
C000493_008_0084_C_D_F_0,0,F,D,18
C000493_009_0032_C_D_F_0,0,F,D,18
C000493_009_0032_C_D_F_0,0,F,D,18
C000493_009_0048_C_D_F_0,0,F,D,18
C000493_009_0048_C_D_F_0,0,F,D,18
C000493_011_0140_C_D_F_0,0,F,D,18
C000493_034_0140_C_D_F_0,0,F,D,18
C000493_034_0364_C_D_F_0,0,F,D,18
C000493_034_0364_C_D_F_0,0,F,D,18
C000493_035_0224_C_D_F_0,0,F,D,18
C000493_035_0224_C_D_F_0,0,F,D,18
C000493_035_0280_C_D_F_0,0,F,D,18
C000493_035_0280_C_D_F_0,0,F,D,18
C000493_035_0336_C_D_F_0,0,F,D,18
C000493_035_0336_C_D_F_0,0,F,D,18
C000495_016_0192_C_D_F_0,0,F,D,16
C000496_002_0098_C_D_R_0,0,R,D,13
C000500_005_0042_C_D_R_0,0,R,D,14
C000501_046_0048_C_D_F_0,0,F,D,18
C000503_034_0080_C_N_F_0,0,F,N,14
C000510_049_0084_C_N_F_0,0,F,N,18
C000510_049_0144_C_N_F_0,0,F,N,17
C000510_049_0144_C_N_F_0,0,F,N,18
C000510_049_0180_C_N_F_0,0,F,N,17
C000510_049_0180_C_N_F_0,0,F,N,18
C000511_087_0048_C_N_F_0,0,F,N,17
C000514_001_0112_C_D_F_0,0,F,D,18
C000515_004_0168_C_D_F_0,0,F,D,18
C000515_005_0084_C_D_F_0,0,F,D,13
C000515_005_0084_C_D_F_0,0,F,D,17
C000515_005_0084_C_D_F_0,0,F,D,18
C000515_006_0208_C_D_F_0,0,F,D,17
C000515_006_0208_C_D_F_0,0,F,D,17
C000515_010_0160_C_D_F_0,0,F,D,17
C000515_010_0192_C_D_F_0,0,F,D,17
C000516_003_0080_C_D_F_0,0,F,D,18
C000516_003_0192_C_D_F_0,0,F,D,17
C000516_008_0064_C_D_F_0,0,F,D,18
C000516_008_0080_C_D_F_0,0,F,D,18
C000516_008_0144_C_D_F_0,0,F,D,17
C000516_008_0144_C_D_F_0,0,F,D,18
C000516_008_0176_C_D_F_0,0,F,D,17
C000516_009_0112_C_D_F_0,0,F,D,18
C000527_020_0112_C_D_F_0,0,F,D,14
C000530_006_0096_C_D_F_0,0,F,D,14
C000530_006_0120_C_D_F_0,0,F,D,14
C000533_036_0096_C_D_F_0,0,F,D,14
C000539_005_0120_C_D_F_0,0,F,D,13
C000539_005_0120_C_D_F_0,0,F,D,13
C000539_005_0120_C_D_F_0,0,F,D,14
C000552_021_0144_C_D_F_0,0,F,D,13
C000552_036_0342_C_D_F_0,0,F,D,13
C000552_036_0342_C_D_F_0,0,F,D,13
C000552_036_0342_C_D_F_0,0,F,D,14
C000552_036_0342_C_D_F_0,0,F,D,17
C000552_044_0120_C_D_F_0,0,F,D,18
C000552_044_0120_C_D_F_0,0,F,D,19
C000552_055_0112_C_D_F_0,0,F,D,17
C000552_055_0112_C_D_F_0,0,F,D,18
C000552_079_0056_C_D_F_0,0,F,D,13
C000552_080_0028_C_D_F_0,0,F,D,13
C000552_121_0108_C_D_F_0,0,F,D,13
C000552_121_0108_C_D_F_0,0,F,D,13
C000552_121_0108_C_D_F_0,0,F,D,13
C000561_001_0070_C_D_F_0,0,F,D,14
C000565_002_0028_C_D_F_0,0,F,D,18
C000565_002_0168_C_D_F_0,0,F,D,18
C000565_006_0162_C_D_F_0,0,F,D,18
C000571_060_0060_C_D_F_0,0,F,D,13
C000571_060_0060_C_D_F_0,0,F,D,14
C000573_058_0126_C_D_F_0,0,F,D,18
C000575_029_0160_C_D_F_0,0,F,D,13
C000576_051_0012_C_D_F_0,0,F,D,14
C000580_052_0024_C_N_F_0,0,F,N,13
C000580_052_0144_C_N_F_0,0,F,N,13
C000580_052_0144_C_N_F_0,0,F,N,17
C000580_052_0144_C_N_F_0,0,F,N,17
C000582_002_0192_C_N_F_0,0,F,N,18
C000586_026_0168_C_D_F_0,0,F,D,17
C000586_031_0144_C_D_F_0,0,F,D,13
C000586_031_0144_C_D_F_0,0,F,D,14
C000586_032_0016_C_D_F_0,0,F,D,13
C000587_011_0104_C_D_F_0,0,F,D,13
C000587_011_0104_C_D_F_0,0,F,D,17
C000587_016_0170_C_D_F_0,0,F,D,18
C000587_020_0156_C_D_F_0,0,F,D,17
C000588_007_0119_C_D_F_0,0,F,D,14
C000588_007_0119_C_D_F_0,0,F,D,18
C000588_016_0060_C_D_F_0,0,F,D,14
C000588_016_0060_C_D_F_0,0,F,D,17
C000588_028_0090_C_D_F_0,0,F,D,17
C000588_028_0090_C_D_F_0,0,F,D,17
C000588_028_0090_C_D_F_0,0,F,D,18
C000588_036_0171_C_D_F_0,0,F,D,18
C000588_038_0045_C_D_F_0,0,F,D,18
C000588_038_0045_C_D_F_0,0,F,D,18
C000588_038_0144_C_D_F_0,0,F,D,17
C000588_038_0144_C_D_F_0,0,F,D,18
C000588_038_0234_C_D_F_0,0,F,D,18
C000588_038_0243_C_D_F_0,0,F,D,18
C000589_000_0120_C_D_F_0,0,F,D,13
C000589_000_0120_C_D_F_0,0,F,D,14
C000589_000_0144_C_D_F_0,0,F,D,13
C000589_000_0144_C_D_F_0,0,F,D,13
C000589_000_0144_C_D_F_0,0,F,D,14
C000589_002_0099_C_D_F_0,0,F,D,17
C000589_002_0099_C_D_F_0,0,F,D,18
C000590_010_0180_C_D_F_0,0,F,D,17
C000590_010_0180_C_D_F_0,0,F,D,17
C000590_010_0198_C_D_F_0,0,F,D,17
C000590_010_0198_C_D_F_0,0,F,D,17
C000591_006_0189_C_D_F_0,0,F,D,17
C000591_006_0189_C_D_F_0,0,F,D,18
C000591_013_0126_C_D_F_0,0,F,D,14
C000591_013_0126_C_D_F_0,0,F,D,18
C000591_013_0315_C_D_F_0,0,F,D,14
C000591_013_0315_C_D_F_0,0,F,D,18
C000591_013_0324_C_D_F_0,0,F,D,14
C000591_013_0324_C_D_F_0,0,F,D,18
C000591_013_0387_C_D_F_0,0,F,D,14
C000591_013_0387_C_D_F_0,0,F,D,18
C000591_014_0045_C_D_F_0,0,F,D,18
C000591_014_0045_C_D_F_0,0,F,D,18
C000591_014_0234_C_D_F_0,0,F,D,17
C000591_014_0234_C_D_F_0,0,F,D,18
C000591_014_0261_C_D_F_0,0,F,D,18
C000591_014_0351_C_D_F_0,0,F,D,18
C000591_014_0369_C_D_F_0,0,F,D,18
C000591_015_0036_C_D_F_0,0,F,D,17
C000591_015_0036_C_D_F_0,0,F,D,18
C000591_015_0036_C_D_F_0,0,F,D,18
C000592_012_0072_C_D_F_0,0,F,D,18
C000592_012_0099_C_D_F_0,0,F,D,18
C000592_012_0153_C_D_F_0,0,F,D,18
C000592_012_0162_C_D_F_0,0,F,D,18
C000592_012_0207_C_D_F_0,0,F,D,18
C000596_021_0225_C_D_F_0,0,F,D,18
C000596_021_0288_C_D_F_0,0,F,D,18
C000596_021_0306_C_D_F_0,0,F,D,18
C000596_021_0414_C_D_F_0,0,F,D,18
C000596_021_0441_C_D_F_0,0,F,D,18
C000596_022_0045_C_D_F_0,0,F,D,18
C000596_022_0063_C_D_F_0,0,F,D,18
C000596_022_0072_C_D_F_0,0,F,D,18
C000596_022_0126_C_D_F_0,0,F,D,18
C000596_022_0135_C_D_F_0,0,F,D,18
C000596_022_0252_C_D_F_0,0,F,D,18
C000596_022_0306_C_D_F_0,0,F,D,18
C000596_022_0333_C_D_F_0,0,F,D,18
C000596_022_0342_C_D_F_0,0,F,D,18
C000596_022_0369_C_D_F_0,0,F,D,18
C000596_023_0009_C_D_F_0,0,F,D,18
C000596_023_0009_C_D_F_0,0,F,D,18
C000596_023_0099_C_D_F_0,0,F,D,18
C000596_023_0099_C_D_F_0,0,F,D,18
C000596_023_0180_C_D_F_0,0,F,D,18
C000596_023_0180_C_D_F_0,0,F,D,18
C000596_023_0234_C_D_F_0,0,F,D,18
C000596_023_0234_C_D_F_0,0,F,D,18
C000596_023_0360_C_D_F_0,0,F,D,18
C000596_023_0360_C_D_F_0,0,F,D,18
C000596_023_0369_C_D_F_0,0,F,D,18
C000596_023_0369_C_D_F_0,0,F,D,18
C000596_023_0396_C_D_F_0,0,F,D,18
C000596_023_0396_C_D_F_0,0,F,D,18
C000596_023_0414_C_D_F_0,0,F,D,18
C000596_023_0414_C_D_F_0,0,F,D,18
C000597_009_0225_C_D_F_0,0,F,D,18
C000597_009_0270_C_D_F_0,0,F,D,18
C000597_009_0324_C_D_F_0,0,F,D,18
C000597_009_0378_C_D_F_0,0,F,D,18
C000597_014_0009_C_D_F_0,0,F,D,18
C000597_014_0036_C_D_F_0,0,F,D,18
C000597_014_0117_C_D_F_0,0,F,D,18
C000597_014_0180_C_D_F_0,0,F,D,18
C000597_014_0198_C_D_F_0,0,F,D,18
C000597_014_0207_C_D_F_0,0,F,D,18
C000597_014_0216_C_D_F_0,0,F,D,18
C000597_016_0153_C_D_F_0,0,F,D,18
C000597_016_0189_C_D_F_0,0,F,D,18
C000597_016_0243_C_D_F_0,0,F,D,18
C000597_016_0261_C_D_F_0,0,F,D,18
C000598_023_0063_C_D_F_0,0,F,D,18
C000598_023_0090_C_D_F_0,0,F,D,18
C000598_023_0153_C_D_F_0,0,F,D,18
C000598_023_0198_C_D_F_0,0,F,D,18
C000598_023_0261_C_D_F_0,0,F,D,18
C000598_023_0351_C_D_F_0,0,F,D,18
C000598_023_0378_C_D_F_0,0,F,D,18
C000598_023_0387_C_D_F_0,0,F,D,18
C000599_016_0027_C_D_F_0,0,F,D,14
C000599_016_0027_C_D_F_0,0,F,D,14
C000599_016_0027_C_D_F_0,0,F,D,18
C000599_016_0198_C_D_F_0,0,F,D,14
C000599_016_0198_C_D_F_0,0,F,D,18
C000599_016_0243_C_D_F_0,0,F,D,14
C000599_016_0243_C_D_F_0,0,F,D,18
C000599_016_0252_C_D_F_0,0,F,D,14
C000599_016_0252_C_D_F_0,0,F,D,18
C000599_016_0306_C_D_F_0,0,F,D,14
C000599_016_0306_C_D_F_0,0,F,D,18
C000599_016_0360_C_D_F_0,0,F,D,14
C000599_016_0360_C_D_F_0,0,F,D,18
C000599_016_0405_C_D_F_0,0,F,D,14
C000599_016_0405_C_D_F_0,0,F,D,18
C000599_016_0414_C_D_F_0,0,F,D,14
C000599_016_0414_C_D_F_0,0,F,D,18
C000599_017_0072_C_D_F_0,0,F,D,18
C000599_017_0099_C_D_F_0,0,F,D,18
C000599_017_0108_C_D_F_0,0,F,D,18
C000599_017_0207_C_D_F_0,0,F,D,18
C000599_035_0108_C_D_F_0,0,F,D,18
C000599_035_0126_C_D_F_0,0,F,D,18
C000599_035_0270_C_D_F_0,0,F,D,18
C000599_035_0297_C_D_F_0,0,F,D,18
C000599_035_0342_C_D_F_0,0,F,D,18
C000599_035_0351_C_D_F_0,0,F,D,18
C000599_035_0369_C_D_F_0,0,F,D,18
C000599_036_0090_C_D_F_0,0,F,D,18
C000599_036_0117_C_D_F_0,0,F,D,18
C000599_036_0126_C_D_F_0,0,F,D,18
C000599_036_0180_C_D_F_0,0,F,D,18
C000599_036_0198_C_D_F_0,0,F,D,18
C000599_036_0306_C_D_F_0,0,F,D,18
C000601_005_0189_C_D_F_0,0,F,D,18
C000601_005_0189_C_D_F_0,0,F,D,19
C000601_005_0189_C_D_F_0,0,F,D,19
C000601_012_0288_C_D_F_0,0,F,D,13
C000601_012_0288_C_D_F_0,0,F,D,14
C000601_014_0252_C_D_F_0,0,F,D,18
C000601_018_0225_C_D_F_0,0,F,D,18
C000601_018_0234_C_D_F_0,0,F,D,18
C000601_021_0045_C_D_F_0,0,F,D,18
C000601_021_0081_C_D_F_0,0,F,D,18
C000601_021_0117_C_D_F_0,0,F,D,18
C000601_021_0144_C_D_F_0,0,F,D,18
C000601_022_0135_C_D_F_0,0,F,D,17
C000601_022_0135_C_D_F_0,0,F,D,17
C000601_022_0135_C_D_F_0,0,F,D,18
C000601_022_0171_C_D_F_0,0,F,D,17
C000601_022_0171_C_D_F_0,0,F,D,17
C000601_022_0171_C_D_F_0,0,F,D,18
C000601_031_0207_C_D_F_0,0,F,D,13
C000601_031_0207_C_D_F_0,0,F,D,18
C000601_031_0225_C_D_F_0,0,F,D,13
C000601_031_0225_C_D_F_0,0,F,D,18
C000601_034_0153_C_D_F_0,0,F,D,18
C000601_034_0180_C_D_F_0,0,F,D,18
C000601_034_0225_C_D_F_0,0,F,D,18
C000601_034_0252_C_D_F_0,0,F,D,18
C000601_034_0270_C_D_F_0,0,F,D,18
C000601_034_0414_C_D_F_0,0,F,D,18
C000601_035_0009_C_D_F_0,0,F,D,18
C000601_035_0009_C_D_F_0,0,F,D,18
C000601_035_0036_C_D_F_0,0,F,D,18
C000601_035_0036_C_D_F_0,0,F,D,18
C000601_035_0126_C_D_F_0,0,F,D,18
C000601_035_0126_C_D_F_0,0,F,D,18
C000601_035_0171_C_D_F_0,0,F,D,18
C000601_035_0171_C_D_F_0,0,F,D,18
C000601_035_0261_C_D_F_0,0,F,D,18
C000601_035_0261_C_D_F_0,0,F,D,18
C000601_035_0270_C_D_F_0,0,F,D,18
C000601_035_0270_C_D_F_0,0,F,D,18
C000601_035_0297_C_D_F_0,0,F,D,18
C000601_035_0297_C_D_F_0,0,F,D,18
C000601_035_0342_C_D_F_0,0,F,D,18
C000601_035_0342_C_D_F_0,0,F,D,18
C000601_035_0387_C_D_F_0,0,F,D,18
